CP,Localidad,Provincia,,,,
5753,Cruz Brillante,San Luis,,,,
5753,Divisadero,San Luis,,,,
5753,Dormida,San Luis,,,,
5753,El Baldecito,San Luis,,,,
5753,El Burrito,San Luis,,,,
5753,El Cardal,San Luis,,,,
5753,El Cerrito,San Luis,,,,
5753,El Condor,San Luis,,,,
5753,El Coro,San Luis,,,,
5753,El Mtial Escondido,San Luis,,,,
5753,El Pajarete,San Luis,,,,
5753,El Pantanillo,San Luis,,,,
5753,El Pantano,San Luis,,,,
5753,El Paraguay,San Luis,,,,
5753,El Progreso,San Luis,,,,
5753,El Puerto,San Luis,,,,
5753,El Salado,San Luis,,,,
5753,El Salto,San Luis,,,,
5753,El Talita,San Luis,,,,
5753,El Valle,San Luis,,,,
5753,Hinojos,San Luis,,,,
5753,Hornito,San Luis,,,,
5753,La Agueda,San Luis,,,,
5753,La Carmencita,San Luis,,,,
5753,La Dora,San Luis,,,,
5753,La Esperanza,San Luis,,,,
5753,La Esquina,San Luis,,,,
5753,La Esquina Del Rio,San Luis,,,,
5753,La Estancia,San Luis,,,,
5753,La Huerta,San Luis,,,,
5753,La Ramada,San Luis,,,,
5753,La Totora,San Luis,,,,
5753,La Ulbara,San Luis,,,,
5753,Laguna Larga,San Luis,,,,
5753,Las Chacritas,San Luis,,,,
5753,Las Flores,San Luis,,,,
5753,Las Lajas,San Luis,,,,
5753,Las Lomas,San Luis,,,,
5753,Las Mangas,San Luis,,,,
5753,Las Toscas,San Luis,,,,
5753,Los Alamos,San Luis,,,,
5753,Los Algarrobos,San Luis,,,,
5753,Los Comederos,San Luis,,,,
5753,Los Corrales,San Luis,,,,
5753,Los Hinojos,San Luis,,,,
5753,Los Lechuzones,San Luis,,,,
5753,Los Molles,San Luis,,,,
5753,Los Sauces,San Luis,,,,
5753,Los Talas,San Luis,,,,
5753,Manantial Lindo,San Luis,,,,
5753,Ojo De Agua,San Luis,,,,
5753,Pampa Del Bajo,San Luis,,,,
5753,Pantanillo,San Luis,,,,
5753,Paso Grande,San Luis,,,,
5753,Piedra Bola,San Luis,,,,
5753,Piedra Larga,San Luis,,,,
5753,Piedra Rosada,San Luis,,,,
5753,Piedra Sola,San Luis,,,,
5753,Planta De Sandia,San Luis,,,,
5753,Potrerillo,San Luis,,,,
5753,Pozo Seco,San Luis,,,,
5753,Puestito,San Luis,,,,
5753,Q De Los Barrosos,San Luis,,,,
5753,Salado De Amaya,San Luis,,,,
5753,San Fernando,San Luis,,,,
5753,San Isidro,San Luis,,,,
5753,San Jose,San Luis,,,,
5753,San Lorenzo,San Luis,,,,
5753,San Miguel,San Luis,,,,
5753,San Pedro,San Luis,,,,
5753,San Rafael,San Luis,,,,
5753,San Ramon,San Luis,,,,
5753,Sauce,San Luis,,,,
5753,Venta De Los Rios,San Luis,,,,
5755,Alto Del Molle,San Luis,,,,
5755,Alto Del Valle,San Luis,,,,
5755,Caqaditas,San Luis,,,,
5755,Ca¤aditas,San Luis,,,,
5755,Cerrito Negro,San Luis,,,,
5755,Chacaritas,San Luis,,,,
5755,Cueva De Tigre,San Luis,,,,
5755,El Bajo,San Luis,,,,
5755,El Hornito,San Luis,,,,
5755,El Paraiso,San Luis,,,,
5755,El Peje,San Luis,,,,
5755,El Puesto,San Luis,,,,
5755,El Rincon,San Luis,,,,
5755,Fortuna De S Juan,San Luis,,,,
5755,Fortuna De San Juan,San Luis,,,,
5755,La Huertita,San Luis,,,,
5755,La Mina,San Luis,,,,
5755,La Puerta,San Luis,,,,
5755,Las Barranquitas,San Luis,,,,
5755,Las C. De S Martin,San Luis,,,,
5755,Las Chacras De San Martin,San Luis,,,,
5755,Las Higueras,San Luis,,,,
5755,Los Poleos,San Luis,,,,
5755,Manantial,San Luis,,,,
5755,Media Luna,San Luis,,,,
5755,Pampa,San Luis,,,,
5755,Piedras Anchas,San Luis,,,,
5755,Puerta De Palo,San Luis,,,,
5755,Q De La Mora,San Luis,,,,
5755,Quebrada De La Mora,San Luis,,,,
5755,Quebrada De San Vicente,San Luis,,,,
5755,Salado,San Luis,,,,
5755,San Martin,San Luis,,,,
5755,Sol D Abril -San M,San Luis,,,,
5757,9 De Julio,San Luis,,,,
5757,Pampa De Los Ges,San Luis,,,,
5757,San Lorenzo,San Luis,,,,
5757,Sol De Abril,San Luis,,,,
5758,Juana Koslay,San Luis,,,,
5759,Calera Argentina,San Luis,,,,
5759,Caleras C Grande,San Luis,,,,
5759,Conlara,San Luis,,,,
5759,El Puesto,San Luis,,,,
5759,Guanaco,San Luis,,,,
5759,Huchisson,San Luis,,,,
5759,La Guardia,San Luis,,,,
5759,La Suiza,San Luis,,,,
5759,Las Canteras,San Luis,,,,
5759,Los Corralitos,San Luis,,,,
5759,Los Mollecitos,San Luis,,,,
5759,Manantial De Renca,San Luis,,,,
5759,Mollecito,San Luis,,,,
5759,Naschel,San Luis,,,,
5759,Piedras Chatas,San Luis,,,,
5759,Retazo Del Monte,San Luis,,,,
5759,San Felipe,San Luis,,,,
5760,La Vertiente,San Luis,,,,
5761,Paso Grande,San Luis,,,,
5762,Villa De Praga,San Luis,,,,
5763,General Urquiza,San Luis,,,,
5770,Cerrito Negro,San Luis,,,,
5770,Chacras Viejas,San Luis,,,,
5770,Concaran,San Luis,,,,
5770,El Arroyo,San Luis,,,,
5770,El Bajo,San Luis,,,,
5770,El Baqado,San Luis,,,,
5770,El Calden,San Luis,,,,
5770,El Cavado,San Luis,,,,
5770,El Cerro,San Luis,,,,
5770,El Peje,San Luis,,,,
5770,El Sauce,San Luis,,,,
5770,El Socorro,San Luis,,,,
5770,Fenoglio,San Luis,,,,
5770,La Elvira,San Luis,,,,
5770,La Gramilla,San Luis,,,,
5770,Las Nieves,San Luis,,,,
5770,Los Comedores,San Luis,,,,
5770,Los Poleos,San Luis,,,,
5770,Los Puestos,San Luis,,,,
5770,Los Quebrachos,San Luis,,,,
5770,Manantial,San Luis,,,,
5770,Mina Los Condores,San Luis,,,,
5770,Pampa,San Luis,,,,
5770,Puerta De Palo,San Luis,,,,
5770,Q De S Vicente,San Luis,,,,
5770,San Vicente,San Luis,,,,
5770,Santa Martina,San Luis,,,,
5770,Santa Simona,San Luis,,,,
5770,Villa Dolores,San Luis,,,,
5771,Arboles Blancos,San Luis,,,,
5771,Arroyo De Vilches,San Luis,,,,
5771,Barranquitas,San Luis,,,,
5771,C De Los Tigres,San Luis,,,,
5771,Cain De Los Tigres,San Luis,,,,
5771,Caqada De Atras,San Luis,,,,
5771,Cortaderas,San Luis,,,,
5771,El Poleo,San Luis,,,,
5771,El Rodeo,San Luis,,,,
5771,El Salado De Amaya,San Luis,,,,
5771,El Salvador,San Luis,,,,
5771,Guanaco Pampa,San Luis,,,,
5771,Huertas,San Luis,,,,
5771,La Aurora,San Luis,,,,
5771,La Chilla,San Luis,,,,
5771,La Crucecita,San Luis,,,,
5771,La Mesilla,San Luis,,,,
5771,La Sala,San Luis,,,,
5771,Lag De La C,San Luis,,,,
5771,Laguna De Patos,San Luis,,,,
5771,Las Aguadas,San Luis,,,,
5771,Las Raices,San Luis,,,,
5771,Los Lobos,San Luis,,,,
5771,Pampa Grande,San Luis,,,,
5771,Pozo Frio,San Luis,,,,
5771,Puerta Colorada,San Luis,,,,
5771,Santa Maria,San Luis,,,,
5771,Tala Verde,San Luis,,,,
5771,Totoral,San Luis,,,,
5771,Totorilla,San Luis,,,,
5771,Unquillo,San Luis,,,,
5771,Vieja Estancia,San Luis,,,,
5772,Potrerillos,Mendoza,,,,
5773,C De Las Lags,San Luis,,,,
5773,Caqada,San Luis,,,,
5773,Caqitas,San Luis,,,,
5773,Chaqar De La Legua,San Luis,,,,
5773,Crucecitas,San Luis,,,,
5773,Cuatro Esquinas,San Luis,,,,
5773,Duraznito,San Luis,,,,
5773,El Olmo,San Luis,,,,
5773,El Poleo,San Luis,,,,
5773,El Porvenir,San Luis,,,,
5773,El Torcido,San Luis,,,,
5773,El Totoral,San Luis,,,,
5773,El Vallecito,San Luis,,,,
5773,Ensenada,San Luis,,,,
5773,Guzman,San Luis,,,,
5773,La Armonia,San Luis,,,,
5773,La Cocha,San Luis,,,,
5773,La Cristina,San Luis,,,,
5773,La Elvira,San Luis,,,,
5773,La Estanzuela,San Luis,,,,
5773,La Florida,San Luis,,,,
5773,La Riojita,San Luis,,,,
5773,Lag De Los Patos,San Luis,,,,
5773,Las Caqas,San Luis,,,,
5773,Las Lagunas,San Luis,,,,
5773,Los Condores,San Luis,,,,
5773,Los Duraznitos,San Luis,,,,
5773,Los Manantiales,San Luis,,,,
5773,Los Noques,San Luis,,,,
5773,Otra Banda,San Luis,,,,
5773,P De L Algarrobos,San Luis,,,,
5773,Puente Hierro,San Luis,,,,
5773,Punta De La Loma,San Luis,,,,
5773,Punta Del Alto,San Luis,,,,
5773,Riojita,San Luis,,,,
5773,Selci,San Luis,,,,
5773,Tilisarao,San Luis,,,,
5774,San Pablo,San Luis,,,,
5775,Algarrobal,San Luis,,,,
5775,Bajo Grande,San Luis,,,,
5775,La Escondida,San Luis,,,,
5775,Las Chacras,San Luis,,,,
5775,Los Sauces,San Luis,,,,
5775,Man De Flores,San Luis,,,,
5775,Manantial De Flores,San Luis,,,,
5775,Piscoyaco,San Luis,,,,
5775,Renca,San Luis,,,,
5775,San Ramon Sud,San Luis,,,,
5775,Valle San Agustin,San Luis,,,,
5775,Valle San Jose,San Luis,,,,
5777,Adolfo Rodrig Saa,San Luis,,,,
5777,Alanices,San Luis,,,,
5777,Barrio Blanco,San Luis,,,,
5777,Caqada De La Negra,San Luis,,,,
5777,Caqada Grande,San Luis,,,,
5777,Caqada Verde,San Luis,,,,
5777,Cerrito Blanco,San Luis,,,,
5777,Chilcas,San Luis,,,,
5777,Corral De Torres,San Luis,,,,
5777,Duraznito,San Luis,,,,
5777,El Pueblito,San Luis,,,,
5777,Invernada,San Luis,,,,
5777,La Chilca,San Luis,,,,
5777,Las Chilcas,San Luis,,,,
5777,Las Tigras,San Luis,,,,
5777,Los Arguellos,San Luis,,,,
5777,Los Chaqares,San Luis,,,,
5777,Los Peros,San Luis,,,,
5777,Los Roldanes,San Luis,,,,
5777,Los Tigres,San Luis,,,,
5777,Moyar,San Luis,,,,
5777,Ojo Del Rio,San Luis,,,,
5777,Paso De La Cruz,San Luis,,,,
5777,Picos Yacu,San Luis,,,,
5777,Pizarras B Velez,San Luis,,,,
5777,Pozo De Las Raices,San Luis,,,,
5777,S Rosa De Conlara,San Luis,,,,
5777,Santa Rosa De Conlara,San Luis,,,,
5779,Cabeza De Novillo,San Luis,,,,
5779,Quebracho Ladeado,San Luis,,,,
5779,Rincon Del Carmen,San Luis,,,,
5780,San Luis,San Luis,,,,
5800,Pueblo Alberdi,San Luis,,,,
5800,Rio Cuarto,Cordoba,,,,
5801,Alpa Corral,Cordoba,,,,
5801,C El Carmen Paraje,San Luis,,,,
5801,C Paso Carril,San Luis,,,,
5801,Campo De La Torre,San Luis,,,,
5801,Colonia La Piedra,San Luis,,,,
5801,Costa Del Tambo,San Luis,,,,
5801,Cuatro Vientos,Cordoba,,,,
5801,El Baqado,San Luis,,,,
5801,El Ba¤ado Rio Cuarto,Cordoba,,,,
5801,El Duraznito,San Luis,,,,
5801,El Potosi,San Luis,,,,
5801,El Tambo,San Luis,,,,
5801,Kilometro 545,San Luis,,,,
5801,La Aguada,San Luis,,,,
5801,La Cumbre,San Luis,,,,
5801,La Esquina,San Luis,,,,
5801,La Invernada,San Luis,,,,
5801,La Mesada,San Luis,,,,
5801,La Veronica,San Luis,,,,
5801,Las Abahacas,San Luis,,,,
5801,Las Calecitas,San Luis,,,,
5801,Las Caqitas,San Luis,,,,
5801,Las Ca¤itas,Cordoba,,,,
5801,Las Guindas,San Luis,,,,
5801,Las Higueras,Cordoba,,,,
5801,Las Moras,San Luis,,,,
5801,Las Tapias,San Luis,,,,
5801,Monte La Invernada,San Luis,,,,
5801,Permanentes,San Luis,,,,
5801,Piedra Blanca,Cordoba,,,,
5801,Rio Seco,Cordoba,,,,
5801,Rodeo Viejo,Cordoba,,,,
5801,San Bartolome,San Luis,,,,
5801,Villa El Chacay,Cordoba,,,,
5801,Villa Santa Rita,San Luis,,,,
5802,Rio Cuarto,Cordoba,,,,
5803,Paso Del Durazno,San Luis,,,,
5803,Reduccion,Cordoba,,,,
5804,Rio Cuarto,Cordoba,,,,
5805,Carnerillo,Cordoba,,,,
5805,Colonia Santa Paula,Cordoba,,,,
5805,Las Higueras,Cordoba,,,,
5806,Rio Cuarto,Cordoba,,,,
5807,Bengolea,Cordoba,,,,
5807,Charras,Cordoba,,,,
5807,Olaeta,Cordoba,,,,
5808,Rio Cuarto,Cordoba,,,,
5809,General Cabrera,Cordoba,,,,
5809,Puente Los Molles,San Luis,,,,
5811,Coronel Baigorria,Cordoba,,,,
5811,Espinillo,Cordoba,,,,
5813,Alcira,Cordoba,,,,
5813,Alcira E Gigena,Cordoba,,,,
5813,Alcira Estacion,Cordoba,,,,
5813,Alcira Estacion Gigena,Cordoba,,,,
5813,Alpapuca,Cordoba,,,,
5813,Bajada Nueva,Cordoba,,,,
5813,Capilla De Tegua,Cordoba,,,,
5813,Dos Lagunas,Cordoba,,,,
5813,El Barreal,Cordoba,,,,
5813,El Chiquillan,Cordoba,,,,
5813,El Espinillal,Cordoba,,,,
5813,Gigena,Cordoba,,,,
5813,Gigena Alcira,Cordoba,,,,
5813,La Ramoncita,Cordoba,,,,
5813,La Sierrita,Cordoba,,,,
5813,Laguna Clara,Cordoba,,,,
5813,Tegua,Cordoba,,,,
5814,Charras,Cordoba,,,,
5815,Elena,Cordoba,,,,
5815,Los Medanos,Cordoba,,,,
5817,La Dormida,Cordoba,,,,
5817,Berrotaran,Cordoba,,,,
5817,Caqada Del Sauce,Cordoba,,,,
5817,Ca¤ada Del Sauce,Cordoba,,,,
5817,Las Gamas,Cordoba,,,,
5817,Las Peqas,Cordoba,,,,
5817,Paso Cabral,Cordoba,,,,
5817,Puerta Colorada,Cordoba,,,,
5819,Arroyo Santana,Cordoba,,,,
5819,Arroyo Toledo,Cordoba,,,,
5819,Caqada De Alvarez,Cordoba,,,,
5819,El Manantial,Cordoba,,,,
5819,La Calera - Cba,Cordoba,,,,
5819,Las Peqas Sud,Cordoba,,,,
5819,Paso Sandialito,Cordoba,,,,
5819,Sierra Blanca,Cordoba,,,,
5819,Villa La Coba,Cordoba,,,,
5819,Ca¤ada De Alvarez,Cordoba,,,,
5819,La Calera Calamuchit,Cordoba,,,,
5819,Las Caleras,Cordoba,,,,
5821,Campo San Antonio,Cordoba,,,,
5821,Cerro Colorado,Cordoba,,,,
5821,Cerro San Lorenzo,Cordoba,,,,
5821,El Cano,Cordoba,,,,
5821,Estacion Achiras,Cordoba,,,,
5821,Guindas,Cordoba,,,,
5821,Los Cerros Negros,Cordoba,,,,
5821,Los Cocos,Cordoba,,,,
5821,Permanentes,Cordoba,,,,
5821,R De Los Caballos,Cordoba,,,,
5821,Rodeo Las Yeguas,Cordoba,,,,
5821,Rio De Los Sauces,Cordoba,,,,
5822,Chucul,Cordoba,,,,
5823,Las Peqas Norte,Cordoba,,,,
5823,Los Condores,Cordoba,,,,
5823,Modesto Acuqa,Cordoba,,,,
5824,Olaeta,Cordoba,,,,
5825,Arroyo S Catalina,Cordoba,,,,
5825,Arsenal J M Rojas,Cordoba,,,,
5825,Holmberg,Cordoba,,,,
5825,Las Ensenadas,Cordoba,,,,
5825,Santa Catalina,Cordoba,,,,
5827,Las Vertientes,Cordoba,,,,
5829,Chaqaritos,Cordoba,,,,
5829,Laguna Seca,Cordoba,,,,
5829,Sampacho,Cordoba,,,,
5829,Soria,Cordoba,,,,
5831,9 De Julio,San Luis,,,,
5831,Achiras,San Luis,,,,
5831,Agua Fria,San Luis,,,,
5831,Aguada,San Luis,,,,
5831,Boca Del Rio,San Luis,,,,
5831,Chancarita,San Luis,,,,
5831,El Sauce,San Luis,,,,
5831,El Talita,San Luis,,,,
5831,Estacion Achiras,Cordoba,,,,
5831,Estanzuela,San Luis,,,,
5831,La Aguada,San Luis,,,,
5831,La Caqada,Cordoba,,,,
5831,La Ca¤ada,San Luis,,,,
5831,La Colorada,Cordoba,,,,
5831,La Hermosura,San Luis,,,,
5831,La Rosada,San Luis,,,,
5831,Los Alamos,San Luis,,,,
5831,Mayu Sumaj,Cordoba,,,,
5831,Monte De Los Gauchos,Cordoba,,,,
5831,Posta De Fierro,San Luis,,,,
5831,Primer Agua,San Luis,,,,
5831,Real,San Luis,,,,
5831,S Nicolas Punilla,Cordoba,,,,
5831,San Alberto,San Luis,,,,
5831,San Alejandro,San Luis,,,,
5831,San Pedro,San Luis,,,,
5831,Santa Clara,San Luis,,,,
5831,Santa Felisa,San Luis,,,,
5831,Santa Isabel,San Luis,,,,
5831,Toigus,San Luis,,,,
5831,Punilla,San Luis,,,,
5831,San Nicolas Punilla,San Luis,,,,
5832,Monte De Los Gauchos,Cordoba,,,,
5833,Achiras,Cordoba,,,,
5833,La Barranquita,Cordoba,,,,
5835,Bella Vista,Cordoba,,,,
5835,Dominguez,Cordoba,,,,
5835,El Tala,Cordoba,,,,
5835,La Argentina,Cordoba,,,,
5835,La Aurora,Cordoba,,,,
5835,Los Chaqares,Cordoba,,,,
5835,Los Cuadros,Cordoba,,,,
5835,Piquillines,Cordoba,,,,
5835,Porvenir,Cordoba,,,,
5835,San Antonio,Cordoba,,,,
5835,Uspara,Cordoba,,,,
5835,Volcan Estanzuela,Cordoba,,,,
5835,Villa Del Carmen,San Luis,,,,
5836,Los Sauces,Mendoza,,,,
5837,Chajan,Cordoba,,,,
5837,G Fernandez,Cordoba,,,,
5837,San Lucas Norte,Cordoba,,,,
5837,Suco,Cordoba,,,,
5838,Malena,Cordoba,,,,
5839,L Jagueles,Cordoba,,,,
5839,Las Vertientes,Cordoba,,,,
5839,Los Jagueles,Cordoba,,,,
5839,Punta Del Agua,Cordoba,,,,
5839,Zapoloco,Cordoba,,,,
5841,Carolina,Cordoba,,,,
5841,Colonia Orcovi,Cordoba,,,,
5841,La Mercantil,Cordoba,,,,
5841,Las Cinco Cuadras,Cordoba,,,,
5841,San Basilio,Cordoba,,,,
5841,Yatay,Cordoba,,,,
5843,Adela Maria,Cordoba,,,,
5843,Adelia Maria,Cordoba,,,,
5843,E Punta De Agua,Cordoba,,,,
5845,Bulnes,Cordoba,,,,
5845,La Cascada,Cordoba,,,,
5847,C La Celestina,Cordoba,,,,
5847,Colonia Dean Funes,Cordoba,,,,
5847,Coronel Moldes,Cordoba,,,,
5847,Fragueyro,Cordoba,,,,
5848,La Brianza,San Luis,,,,
5848,La Gilda,Cordoba,,,,
5848,Las Acequias,Cordoba,,,,
5848,San Ambrosio,Cordoba,,,,
5848,San Bernardo,Cordoba,,,,
5850,B Del Libertador,Cordoba,,,,
5850,Colonia Luque,Cordoba,,,,
5850,F Militar Rio 3:,Cordoba,,,,
5850,Los Potreros,Cordoba,,,,
5850,Rio Tercero,Cordoba,,,,
5851,C Santa Catalina,Cordoba,,,,
5851,Colonia Santa Catalina,Cordoba,,,,
5851,Las Bajadas,Cordoba,,,,
5851,Monsalvo,Cordoba,,,,
5851,Los Tres Pozos,Cordoba,,,,
5852,Colonia Las Rosas,Mendoza,,,,
5853,Corralito,Cordoba,,,,
5854,Almafuerte,Cordoba,,,,
5854,El Quebracho,Cordoba,,,,
5854,El Salto Norte,San Luis,,,,
5856,Embalse,Cordoba,,,,
5857,Cnia V De Empleado,San Luis,,,,
5857,Segunda Usina,San Luis,,,,
5857,Unidad T Embalse,San Luis,,,,
5857,V A De Los Reyes,San Luis,,,,
5857,V Sierras De Lago,San Luis,,,,
5857,Villa Segunda,Cordoba,,,,
5858,Embalse,Cordoba,,,,
5859,Arroyo San Antonio,San Luis,,,,
5859,Caqada Del Tala,Cordoba,,,,
5859,Cerros Asperos,Cordoba,,,,
5859,Tala Cruz,San Luis,,,,
5859,U Nuclear Embalse,Cordoba,,,,
5859,Villa Del Tala,Cordoba,,,,
5859,Villa Quillinzo,Cordoba,,,,
5859,La Cruz,Cordoba,,,,
5859,Lutti,Cordoba,,,,
5859,Tigre Muerto,Cordoba,,,,
5860,Pareditas,Mendoza,,,,
5862,Villa Del Dique,Cordoba,,,,
5863,San Carlos,Mendoza,,,,
5864,El Torreon,Cordoba,,,,
5864,Valle Dorado,Cordoba,,,,
5864,Villa Del Parque,Cordoba,,,,
5864,Villa Naturaleza,Cordoba,,,,
5864,Villa Rumipal,Cordoba,,,,
5865,San Jose,Cordoba,,,,
5866,Tres Esquinas,Mendoza,,,,
5867,Los Cerrillos,Cordoba,,,,
5870,Barrio La Feria,Cordoba,,,,
5870,Chaquinchuna,Cordoba,,,,
5870,Corral De Ceballos,Cordoba,,,,
5870,El Baldecito,Cordoba,,,,
5870,La Caqada,Cordoba,,,,
5870,La Ca¤ada,Cordoba,,,,
5870,La Concepcion,Cordoba,,,,
5870,La Ventana,Cordoba,,,,
5870,Las Caqadas,Cordoba,,,,
5870,Las Palomas,Cordoba,,,,
5870,Los Pozos,Cordoba,,,,
5870,Nicho,Cordoba,,,,
5870,San Anotnio,Cordoba,,,,
5870,San Roque,Cordoba,,,,
5870,Tabanillo,Cordoba,,,,
5870,Villa Dolores,Cordoba,,,,
5871,Acostilla,Cordoba,,,,
5871,Altautina,Cordoba,,,,
5871,Balde De La Mora,Cordoba,,,,
5871,Balde De La Orilla,Cordoba,,,,
5871,Balde Lindo,Cordoba,,,,
5871,Baqado De Paja,Cordoba,,,,
5871,Cartaberol,Cordoba,,,,
5871,Chua,Cordoba,,,,
5871,Concepcion,Cordoba,,,,
5871,Condor Huasi,Cordoba,,,,
5871,El Bordo,Cordoba,,,,
5871,El P De La Pampa,Cordoba,,,,
5871,El Rincon,Cordoba,,,,
5871,La A De Las Animas,Cordoba,,,,
5871,La Alegria,Cordoba,,,,
5871,La Compasion,Cordoba,,,,
5871,La Cortadera,Cordoba,,,,
5871,La Finca,Cordoba,,,,
5871,La Jarilla,Cordoba,,,,
5871,La Linea,Cordoba,,,,
5871,La Loma,Cordoba,,,,
5871,La Patria,Cordoba,,,,
5871,La Trampa,Cordoba,,,,
5871,Las Barrancas,Cordoba,,,,
5871,Las Encrucijadas,Cordoba,,,,
5871,Las Oscuras,Cordoba,,,,
5871,Las Toscas,Cordoba,,,,
5871,Lomitas,Cordoba,,,,
5871,Los Callejones,Cordoba,,,,
5871,Los Dos Pozos,Cordoba,,,,
5871,Medanitos,Cordoba,,,,
5871,Piedra Pintada,Cordoba,,,,
5871,Pozo De La Pampa,Cordoba,,,,
5871,Pueblo Sarmiento,Cordoba,,,,
5871,Quebracho Solo,Cordoba,,,,
5871,S Miguel  Chancani,Cordoba,,,,
5871,S Miguel S Vicente,Cordoba,,,,
5871,S P. De S Alberto,Cordoba,,,,
5871,San Jose,Cordoba,,,,
5871,San Nicolas,Cordoba,,,,
5871,San Pedro,Cordoba,,,,
5871,San Rafael,Cordoba,,,,
5871,San Vicente,Cordoba,,,,
5871,Santo Domingo,Cordoba,,,,
5871,Villa Sarmiento,Cordoba,,,,
5871,Los Cajones,Cordoba,,,,
5872,Lafinur,San Luis,,,,
5873,Arboles Blancos,Cordoba,,,,
5873,Capilla De Romero,Cordoba,,,,
5873,Caqada Grande,Cordoba,,,,
5873,Conlara,Cordoba,,,,
5873,El Manantial,Cordoba,,,,
5873,Isla,Cordoba,,,,
5873,La Angostura,Cordoba,,,,
5873,La Celia,Cordoba,,,,
5873,Los Chaqares,Cordoba,,,,
5873,Los Chaqaritos,Cordoba,,,,
5873,Los Manguitos,Cordoba,,,,
5873,Manguitas,Cordoba,,,,
5873,P De Las Sierras,Cordoba,,,,
5873,Pozo Del Chaqar,Cordoba,,,,
5873,Pozo Del Molle,Cordoba,,,,
5873,Punta De Agua,Cordoba,,,,
5873,Salto,Cordoba,,,,
5873,Tilquicho,Cordoba,,,,
5873,Zapata,Cordoba,,,,
5874,Quebracho Ladeado,San Luis,,,,
5875,Alto De Las Mulas,Cordoba,,,,
5875,Banda De Varela,San Luis,,,,
5875,C Montes Negros,San Luis,,,,
5875,Chuchiras,Cordoba,,,,
5875,Come Tierra,Cordoba,,,,
5875,Cruz De Caqa,San Luis,,,,
5875,Diez Rios,Cordoba,,,,
5875,El Cerro,San Luis,,,,
5875,El Pueblito,San Luis,,,,
5875,Guanaco Boleado,Cordoba,,,,
5875,Huasta,Cordoba,,,,
5875,La Poblacion,Cordoba,,,,
5875,La Ramada,Cordoba,,,,
5875,La Siena,San Luis,,,,
5875,La Travesia,Cordoba,,,,
5875,Lomitas,San Luis,,,,
5875,Luyaba,Cordoba,,,,
5875,Rio De Jaime,Cordoba,,,,
5875,Rio Hondo,Cordoba,,,,
5875,Rodeo De Piedra,Cordoba,,,,
5875,Sagrada Familia,Cordoba,,,,
5875,San Isidro-Cba,Cordoba,,,,
5875,San Javier,Cordoba,,,,
5875,Achiras,Cordoba,,,,
5875,Cruz De Ca¤a,Cordoba,,,,
5876,Chilecito,Mendoza,,,,
5877,Yacanto,Cordoba,,,,
5879,Corralito S Javier,San Luis,,,,
5879,La Fuente,San Luis,,,,
5879,La Paz,Cordoba,,,,
5879,Las Tres Piedras,San Luis,,,,
5879,Loma Bola,San Luis,,,,
5880,Las Chacras,San Luis,,,,
5881,Caqada La Negra,San Luis,,,,
5881,Cerro De Oro,San Luis,,,,
5881,E Tres Arboles,San Luis,,,,
5881,El Rincon,Cordoba,,,,
5881,La Ramada,Cordoba,,,,
5881,Merlo,San Luis,,,,
5881,Piedra Blanca,Cordoba,,,,
5881,Quebrada Del Tigre,San Luis,,,,
5881,Rincon Del Este,Cordoba,,,,
5881,San Miguel,San Luis,,,,
5881,Santa Ana,San Luis,,,,
5881,Santa Lucia,San Luis,,,,
5881,Santa Lucinda,Cordoba,,,,
5881,Talita,Cordoba,,,,
5881,Villa Luisa,Cordoba,,,,
5882,Villa Larca,San Luis,,,,
5883,Alto Lindo,Cordoba,,,,
5883,Balcarce,Cordoba,,,,
5883,Balde,Cordoba,,,,
5883,Carpinteria,San Luis,,,,
5883,Chaqaritos,Cordoba,,,,
5883,Cortaderas,San Luis,,,,
5883,El Recuerdo,Cordoba,,,,
5883,Estancia,Cordoba,,,,
5883,La Cumbre,Cordoba,,,,
5883,Los Espinillos,Cordoba,,,,
5883,Los Molles,San Luis,,,,
5883,Papagayos,San Luis,,,,
5883,Villa Elena,Cordoba,,,,
5884,Los Hornillos,Cordoba,,,,
5885,Algarrrobal,San Luis,,,,
5885,Alto Resbaloso,San Luis,,,,
5885,Boca Del Rio,San Luis,,,,
5885,Dique La Viqa,Cordoba,,,,
5885,El Algadobal,San Luis,,,,
5885,El Alto,Cordoba,,,,
5885,El Pantanillo,San Luis,,,,
5885,El Perchel,San Luis,,,,
5885,El Tajamar,San Luis,,,,
5885,Hornillos,Cordoba,,,,
5885,La Costa,San Luis,,,,
5885,Las Calles,Cordoba,,,,
5885,Las Cebollas,Cordoba,,,,
5885,Las Conanitas,Cordoba,,,,
5885,Las Rabonas,Cordoba,,,,
5885,Las Tapias,Cordoba,,,,
5885,Los Hornillos,Cordoba,,,,
5885,Los Molles,Cordoba,,,,
5885,Q De Los Pozos,San Luis,,,,
5885,V Rafael Benegas,San Luis,,,,
5885,Villa Angelica,San Luis,,,,
5885,Villa Clodomira,Cordoba,,,,
5885,Villa De Las Rosas,Cordoba,,,,
5886,Las Tapias,Cordoba,,,,
5886,San Luis,San Luis,,,,
5887,Bajo El Molino,San Luis,,,,
5887,El Alto,San Luis,,,,
5887,El Sauzal,San Luis,,,,
5887,Hucle,San Luis,,,,
5887,La Aguadita,San Luis,,,,
5887,La Majada,San Luis,,,,
5887,La Quinta,Cordoba,,,,
